epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
10377,8522958,8523058,8523158,26659000000,26902096773,48425400569511111545,37111909723620183683,11313490845890927862,37111909723620183683,46972638552425778198,True
10378,8523061,8523161,8523261,26902096773,26781532324,38783206694668772163,26272873311808036525,12510333382860735638,12510333382860735638,37619710493828708998,True
10379,8523165,8523265,8523365,26781532324,26064856683,64780450765083390500,13886297883591850528,50894152881491539972,50894152881491539972,62837037242130888785,True
10380,8523269,8523369,8523469,26064856683,26141957418,43327062478252145050,28737821049518839064,14589241428733305986,28737821049518839064,42027250603904580698,True
10381,8523373,8523473,8523573,26141957418,26158538441,31519145565700841654,10083009652735210970,21436135912965630684,10083009652735210970,30573571198729816404,True
10382,8523476,8523576,8523676,26158538441,26260519484,34583725194429131475,26235349821989576741,8348375372439554734,26235349821989576741,33546213438596257530,True
10383,8523579,8523679,8523779,26260519484,26507740337,143729730661140977583,139674986037440900786,4054744623700076797,139674986037440900786,139417838741306748255,True
10384,8523682,8523782,8523882,26507740337,26746885772,40540969458344381037,29245962787691265266,11295006670653115771,29245962787691265266,39324740374594049605,True
10385,8523786,8523886,8523986,26746885772,26629902974,52716503274340142918,41007711961394891768,11708791312945251150,11708791312945251150,51135008176109938630,True
10386,8523889,8523989,8524089,26629902974,26439419953,52044178821138925048,8238220875466464933,43805957945672460115,43805957945672460115,50482853456504757296,True
10387,8523991,8524091,8524191,26439419953,26387257630,118968588880645597510,11449906760550318273,107518682120095279237,107518682120095279237,115399531214226229584,True
10388,8524094,8524194,8524294,26387257630,26420044056,2444709216602093438,944594050715000000,1500115165887093438,944594050715000000,2371367940104030634,True
10389,8524197,8524297,8524397,26420044056,26542000000,1532673267676144000,4060000000000000,1528613267676144000,4060000000000000,1486693069645859680,True
10390,8524302,8524402,8524502,26542000000,26610624563,1479368253808494496,1475408253808494496,3960000000000000,1475408253808494496,1434987206194239661,True
10391,8524405,8524505,8524605,26610624563,26777614787,5310768985463639245,3910768985463639245,1400000000000000000,3910768985463639245,5151445915899730067,True
10392,8524508,8524608,8524708,26777614787,26715343398,137243947858473000,137243947858473000,0,0,133126629422718810,True
10393,8524611,8524711,8524811,26715343398,26672125834,1289997867007108690,262332154220475390,1027665712786633300,1027665712786633300,1251297930996895429,True
10394,8524713,8524813,8524913,26672125834,26708733752,1304953855895698600,0,1304953855895698600,0,1265805240218827642,True
10395,8524817,8524917,8525017,26708733752,26911487673,19435537415297388806,15229301822614720655,4206235592682668151,15229301822614720655,18852471292838467141,True
10396,8524920,8525020,8525120,26911487673,26689242256,24825283481852704194,12445856463585752467,12379427018266951727,12379427018266951727,24080524977397123068,True
10397,8525023,8525123,8525223,26689242256,26559038969,119538085568977407565,12653417828087998630,106884667740889408935,106884667740889408935,115951943001908085338,True
10398,8525130,8525230,8525330,26559038969,26599270724,24723654380606435973,11186780449445754622,13536873931160681351,11186780449445754622,23981944749188242893,True
10399,8525233,8525333,8525433,26599270724,26694000000,19959277007698150065,8152611785342824404,11806665222355325661,8152611785342824404,19360498697467205563,True
10400,8525336,8525436,8525536,26694000000,26719444965,31264200963531223733,19750173809490405560,11514027154040818173,19750173809490405560,30326274934625287021,True
10401,8525439,8525539,8525639,26719444965,26768457901,34442977813881243495,11386874539968623329,23056103273912620166,11386874539968623329,33409688479464806190,True
10402,8525544,8525644,8525744,26768457901,27152261166,34817825904722739687,8524787998739432234,26293037905983307453,8524787998739432234,33773291127581057496,True
10403,8525647,8525747,8525847,27152261166,27197843302,39263367041131530461,27489511153122554638,11773855888008975823,27489511153122554638,38085466029897584547,True
10404,8525750,8525850,8525950,27197843302,27434711694,121874382497664160439,108363619242003816209,13510763255660344230,108363619242003816209,118218151022734235625,True
10405,8525853,8525953,8526053,27434711694,27380000000,37044056971736218858,15524436543760170580,21519620427976048278,21519620427976048278,35932735262584132292,True
10406,8525956,8526056,8526156,27380000000,27232000000,41655078197297064142,7578140508021068874,34076937689275995268,34076937689275995268,40405425851378152217,True
10407,8526059,8526159,8526259,27232000000,27266795360,28935514381118734595,8144132861300927897,20791381519817806698,8144132861300927897,28067448949685172557,True
10408,8526162,8526262,8526362,27266795360,27047747905,31439005279770727842,9622564606455983605,21816440673314744237,21816440673314744237,30495835121377606006,True
10409,8526265,8526365,8526465,27047747905,26988455543,39371589953002300196,10167055480858707028,29204534472143593168,29204534472143593168,38190442254412231190,True
10410,8526368,8526468,8526568,26988455543,26788841079,69907799699221407540,8418675607468119819,61489124091753287721,61489124091753287721,67810565708244765313,True
10411,8526471,8526571,8526671,26788841079,26825306140,25309755298987872235,17507918623550266971,7801836675437605264,17507918623550266971,24550462640018236067,True
10412,8526575,8526675,8526775,26825306140,26546871889,27504795231852408307,21273289798380935231,6231505433471473076,6231505433471473076,26679651374896836057,True
10413,8526678,8526778,8526878,26546871889,26675186676,36256505598874495292,19083804336058799779,17172701262815695513,19083804336058799779,35168810430908260433,True
10414,8526782,8526882,8526982,26675186676,26672000000,47949423122650872409,42519562132839861808,5429860989811010601,5429860989811010601,46510940428971346236,True
10415,8526885,8526985,8527085,26672000000,26760971108,26903798106197661796,20200868980190066426,6702929126007595370,20200868980190066426,26096684163011731942,True
10416,8526988,8527088,8527188,26760971108,26761490176,27730891795760141096,15177438234845012454,12553453560915128642,15177438234845012454,26898965041887336863,True
10417,8527091,8527191,8527291,26761490176,26875927854,115340256378977175385,106023702658712468729,9316553720264706656,106023702658712468729,111880048687607860123,True
10418,8527195,8527295,8527395,26875927854,26739858025,37322684276687764635,17409748434002527278,19912935842685237357,19912935842685237357,36203003748387131695,True
10419,8527298,8527398,8527498,26739858025,26690488503,38918851785315167416,8666388842436330371,30252462942878837045,30252462942878837045,37751286231755712393,True
10420,8527401,8527501,8527601,26690488503,26746024310,108318063898923219381,101790152380775865821,6527911518147353560,101790152380775865821,105068521981955522799,True
10421,8527504,8527604,8527704,26746024310,26805130090,32387018928461257907,7220199994077668703,25166818934383589204,7220199994077668703,31415408360607420169,True
10422,8527607,8527707,8527807,26805130090,27028558372,24683804400858387822,15661649498019573422,9022154902838814400,15661649498019573422,23943290268832636187,True
10423,8527709,8527809,8527909,27028558372,27048579868,44670974160749596913,36461084373778429696,8209889786971167217,36461084373778429696,43330844935927109005,True
10424,8527812,8527912,8528012,27048579868,27191242864,18036908438193079884,9789203796921737746,8247704641271342138,9789203796921737746,17495801185047287487,True
10425,8527915,8528015,8528115,27191242864,27022188576,28811210609811286620,7984104320190594096,20827106289620692524,20827106289620692524,27946874291516948021,True
10426,8528018,8528118,8528218,27022188576,27100754794,115737266716146283504,5423252477296949448,110314014238849334056,5423252477296949448,112265148714661894998,True
10427,8528122,8528222,8528322,27100754794,27204328706,23297100322508342471,20441342281396848941,2855758041111493530,20441342281396848941,22598187312833092196,True
10428,8528225,8528325,8528425,27204328706,27194781472,26936312111379569893,14751572558852467316,12184739552527102577,12184739552527102577,26128222748038182796,True
10429,8528329,8528429,8528529,27194781472,27271181601,30125170868487772484,10975290153400754546,19149880715087017938,10975290153400754546,29221415742433139309,True
10430,8528432,8528532,8528632,27271181601,27374288826,41345717334679519907,32886137567274855366,8459579767404664541,32886137567274855366,40105345814639134309,True
10431,8528536,8528636,8528736,27374288826,27334771945,26833994170474346727,20839767624398534812,5994226546075811915,5994226546075811915,26028974345360116325,True
10432,8528639,8528739,8528839,27334771945,27133672725,43750109446717744032,8891881247338465849,34858228199379278183,34858228199379278183,42437606163316211711,True
10433,8528742,8528842,8528942,27133672725,27022293254,33137207504629858406,8575259874116595816,24561947630513262590,24561947630513262590,32143091279490962653,True
10434,8528845,8528945,8529045,27022293254,27071807926,19900227414606913013,12594147710790246120,7306079703816666893,12594147710790246120,19303220592168705622,True
10435,8528948,8529048,8529148,27071807926,26951806339,40550288965717509446,8054420167899075643,32495868797818433803,32495868797818433803,39333780296745984162,True
10436,8529051,8529151,8529251,26951806339,26909200000,22431612141328300477,9711023910741346087,12720588230586954390,12720588230586954390,21758663777088451462,True
10437,8529154,8529254,8529354,26909200000,26774633289,32280134103315033856,9923235499221899180,22356898604093134676,22356898604093134676,31311730080215582840,True
10438,8529261,8529361,8529461,26774633289,26537856199,48131606339687469793,6275381994801835321,41856224344885634472,41856224344885634472,46687658149496845699,True
10439,8529363,8529463,8529563,26537856199,26306635535,27111350278376023238,10335208328700079224,16776141949675944014,16776141949675944014,26298009770024742540,True
10440,8529467,8529567,8529667,26306635535,26516319485,79250539785898026525,22360131775222676416,56890408010675350109,22360131775222676416,76873023592321085729,True
10441,8529571,8529671,8529771,26516319485,26294520721,27775755593428092815,21715198636826785455,6060556956601307360,6060556956601307360,26942482925625250030,True
10442,8529674,8529774,8529874,26294520721,26499788458,30887979550409301958,21013126409205463191,9874853141203838767,21013126409205463191,29961340163897022899,True
10443,8529777,8529877,8529977,26499788458,26578451452,36857857659773510592,30423651845294308346,6434205814479202246,30423651845294308346,35752121929980305274,True
10444,8529880,8529980,8530080,26578451452,26697164208,19374738581732707878,14723534133411852685,4651204448320855193,14723534133411852685,18793496424280726641,True
10445,8529983,8530083,8530183,26697164208,26759407093,38983070537355276293,31719157584311434719,7263912953043841574,31719157584311434719,37813578421234618004,True
10446,8530086,8530186,8530286,26759407093,26694182883,31037961508331233807,5937178313221684235,25100783195109549572,25100783195109549572,30106822663081296792,True
10447,8530189,8530289,8530389,26694182883,26508392533,27141889624190582447,17774634630858569824,9367254993332012623,9367254993332012623,26327632935464864973,True
10448,8530292,8530392,8530492,26508392533,26497592534,37341445287506438157,7945127593698413087,29396317693808025070,29396317693808025070,36221201928881245012,True
10449,8530396,8530496,8530596,26497592534,26392262005,16352055587979951219,7567667993952348473,8784387594027602746,8784387594027602746,15861493920340552682,True
10450,8530498,8530598,8530698,26392262005,26368000000,46608492408283574449,9102512136811741815,37505980271471832634,37505980271471832634,45210237636035067215,True
10451,8530602,8530702,8530802,26368000000,26368761470,14899830420392904729,12506772676571474022,2393057743821430707,12506772676571474022,14452835507781117587,True
10452,8530705,8530805,8530905,26368761470,26439919233,16533020720946851535,6734714197598010734,9798306523348840801,6734714197598010734,16037030099318445988,True
10453,8530808,8530908,8531008,26439919233,26561517763,24764156649727459471,2713345984739943375,22050810664987516096,2713345984739943375,24021231950235635686,True
10454,8530911,8531011,8531111,26561517763,26635041648,31432831256209092888,25242047909759603634,6190783346449489254,25242047909759603634,30489846318522820101,True
10455,8531015,8531115,8531215,26635041648,26498630141,41099520821690081990,13768160959873869843,27331359861816212147,27331359861816212147,39866535197039379530,True
10456,8531118,8531218,8531318,26498630141,26499653935,27869513167010028135,8521073572593318015,19348439594416710120,8521073572593318015,27033427771999727290,True
10457,8531221,8531321,8531421,26499653935,26503293607,28652820966889164239,11636610884529192684,17016210082359971555,11636610884529192684,27793236337882489311,True
10458,8531324,8531424,8531524,26503293607,0,37278601003691616794,12287237888729414346,24991363114962202448,0,0,False
10459,8531427,8531527,8531627,0,0,472323433573426428,396258911376600782,76064522196825646,0,0,False
10460,8541515,8541615,8541715,29190000000,29073816884,7075272524534953716,2607519763713133620,4467752760821820096,4467752760821820096,6863014348798905104,True
10461,8541618,8541718,8541818,29073816884,29233020797,9971269920233647598,2157204818847605275,7814065101386042323,2157204818847605275,9672131822626638170,True
10462,8541721,8541821,8541921,29233020797,29026892514,16306035939043504577,2562657610989137055,13743378328054367522,13743378328054367522,15816854860872199439,True
10463,8541824,8541924,8542024,29026892514,29085964664,29606247442335013193,5914490003922719787,23691757438412293406,5914490003922719787,28718060019064962797,True
10464,8541928,8542028,8542128,29085964664,29103331918,18502382559145606598,12677605208426681139,5824777350718925459,12677605208426681139,17947311082371238400,True
10465,8542031,8542131,8542231,29103331918,29122503063,21402407714898013299,10904856481240631717,10497551233657381582,10904856481240631717,20760335483451072900,True
10466,8542134,8542234,8542334,29122503063,29158287398,22174514178614994231,19180323410665613435,2994190767949380796,19180323410665613435,21509278753256544404,True
10467,8542237,8542337,8542437,29158287398,29091000000,23069900636047721997,6711698084353429358,16358202551694292639,16358202551694292639,22377803616966290337,True
10468,8542340,8542440,8542540,29091000000,28963782901,39279838350926565830,4580236027807036162,34699602323119529668,34699602323119529668,38101443200398768855,True
10469,8542444,8542544,8542644,28963782901,28809228756,22410526147058588285,8104704642942074207,14305821504116514078,14305821504116514078,21738210362646830636,True
10470,8542547,8542647,8542747,28809228756,28815935149,27914263158511656374,15573298044078399344,12340965114433257030,15573298044078399344,27076835263756306682,True
10471,8542650,8542750,8542850,28815935149,28816202536,19647145891825211542,14116281211116338321,5530864680708873221,14116281211116338321,19057731515070455195,True
10472,8542753,8542853,8542953,28816202536,28618141094,23019616317241071611,10746032783154018727,12273583534087052884,12273583534087052884,22329027827723839462,True
10473,8542856,8542956,8543056,28618141094,28733974653,22429169918171854269,17813748836769199060,4615421081402655209,17813748836769199060,21756294820626698640,True
10474,8542959,8543059,8543159,28733974653,28815544828,27492405765016585157,21406903145082463897,6085502619934121260,21406903145082463897,26667633592066087602,True
10475,8543062,8543162,8543262,28815544828,28917783359,41347750768769416082,32721044975082322844,8626705793687093238,32721044975082322844,40107318245706333599,True
10476,8543164,8543264,8543364,28917783359,28984796396,18422371089893324345,12155817394291139996,6266553695602184349,12155817394291139996,17869699957196524614,True
10477,8543267,8543367,8543467,28984796396,28883069118,35747383993002942382,26470065060552687530,9277318932450254852,9277318932450254852,34674962473212854110,True
10478,8543370,8543470,8543570,28883069118,28884770685,30070477271119703655,17118382507006085334,12952094764113618321,17118382507006085334,29168362952986112545,True
10479,8543473,8543573,8543673,28884770685,28772051093,52882946721966721105,13539300512509201455,39343646209457519650,39343646209457519650,51296458320307719471,True
10480,8543576,8543676,8543776,28772051093,28790076926,51227856987754863551,6339577583804798029,44888279403950065522,6339577583804798029,49691021278122217644,True
10481,8543679,8543779,8543879,28790076926,28737221951,28085248885366989547,15445854055585887876,12639394829781101671,12639394829781101671,27242691418805979860,True
10482,8543783,8543883,8543983,28737221951,28753862235,36038766503559541156,11766567839119490521,24272198664440050635,11766567839119490521,34957603508452754921,True
10483,8543887,8543987,8544087,28753862235,28760020239,43655776232060237012,23338787490439526306,20316988741620710706,23338787490439526306,42346102945098429901,True
10484,8543989,8544089,8544189,28760020239,28786914093,31897886126585583039,21222404039920210407,10675482086665372632,21222404039920210407,30940949542788015547,True
10485,8544092,8544192,8544292,28786914093,28920000000,39966871537115703368,31528625998197117920,8438245538918585448,31528625998197117920,38767865391002232266,True
10486,8544195,8544295,8544395,28920000000,28795000000,30403550661590797115,5726431422728779283,24677119238862017832,24677119238862017832,29491444141743073201,True
10487,8544299,8544399,8544499,28795000000,28748495262,51511605968033999381,9543106830064169243,41968499137969830138,41968499137969830138,49966257788992979399,True
10488,8544402,8544502,8544602,28748495262,28789091594,21884174130432527313,7712192508865654616,14171981621566872697,7712192508865654616,21227648906519551493,True
10489,8544505,8544605,8544705,28789091594,28838022588,42857679958408456592,31585024632937923800,11272655325470532792,31585024632937923800,41571949559656202894,True
10490,8544608,8544708,8544808,28838022588,28883655610,30631568678366715237,15930740002194235354,14700828676172479883,15930740002194235354,29712621618015713779,True
10491,8544712,8544812,8544912,28883655610,29046955018,67057682856349775033,57321804144155172927,9735878712194602106,57321804144155172927,65045952370659281782,True
10492,8544815,8544915,8545015,29046955018,29005000000,30432087732554144147,12893706221512947510,17538381511041196637,17538381511041196637,29519125100577519822,True
10493,8544917,8545017,8545117,29005000000,29095883585,33581802365579326932,26491209385192269502,7090592980387057430,26491209385192269502,32574348294611947124,True
10494,8545021,8545121,8545221,29095883585,29189719902,45602894670432840224,37190006297655616312,8412888372777223912,37190006297655616312,44234807830319855017,True
10495,8545124,8545224,8545324,29189719902,29247000000,40536663426370556183,29551570921519751393,10985092504850804790,29551570921519751393,39320563523579439497,True
10496,8545228,8545328,8545428,29247000000,29532084662,47285844107249595069,37453005227334871767,9832838879914723302,37453005227334871767,45867268784032107216,True
10497,8545332,8545432,8545532,29532084662,29470160837,49740658446361245731,22353424851462644577,27387233594898601154,27387233594898601154,48248438692970408359,True
10498,8545435,8545535,8545635,29470160837,29449000000,30929859653295598038,19329611536459499947,11600248116836098091,11600248116836098091,30001963863696730096,True
10499,8545538,8545638,8545738,29449000000,29131892982,40784262305190899904,7938719303812108196,32845543001378791708,32845543001378791708,39560734436035172906,True
10500,8545642,8545742,8545842,29131892982,29141030299,30600231356793578732,21116017316468907753,9484214040324670979,21116017316468907753,29682224416089771370,True
10501,8545744,8545844,8545944,29141030299,29107073531,23356271268432342739,18287319959259046075,5068951309173296664,5068951309173296664,22655583130379372456,True
10502,8545847,8545947,8546047,29107073531,29100000000,34928191748017234395,7952818866650883686,26975372881366350709,26975372881366350709,33880345995576717363,True
10503,8545951,8546051,8546151,29100000000,29116797177,19145531569592803513,12028265388412354239,7117266181180449274,12028265388412354239,18571165622505019407,True
10504,8546055,8546155,8546255,29116797177,29133000000,18761353969469433113,10742910731957592508,8018443237511840605,10742910731957592508,18198513350385350119,True
10505,8546158,8546258,8546358,29133000000,29037184497,69186438806858238594,6626218748955890524,62560220057902348070,62560220057902348070,67110845642652491436,True
10506,8546261,8546361,8546461,29037184497,29020000000,27408705102476175158,10745535392984118474,16663169709492056684,16663169709492056684,26586443949401889903,True
10507,8546364,8546464,8546564,29020000000,29019926703,33991911246307579461,10947757471182157679,23044153775125421782,23044153775125421782,32972153908918352077,True
10508,8546467,8546567,8546667,29019926703,29035000000,29733150000688350254,18902397798832538948,10830752201855811306,18902397798832538948,28841155500667699746,True
10509,8546571,8546671,8546771,29035000000,28935528466,35697389353306939056,5285720989621461821,30411668363685477235,30411668363685477235,34626467672707730884,True
10510,8546674,8546774,8546874,28935528466,29025090201,16827151923004421326,11778286094378835337,5048865828625585989,11778286094378835337,16322337365314288686,True
10511,8546778,8546878,8546978,29025090201,29115148949,26097134880379324536,17380440748220885376,8716694132158439160,17380440748220885376,25314220833967944799,True
10512,8546881,8546981,8547081,29115148949,29261009910,47804229681324637536,40278571218192024424,7525658463132613112,40278571218192024424,46370102790884898409,True
10513,8546985,8547085,8547185,29261009910,29397000000,48880798782448922951,38722292994886570244,10158505787562352707,38722292994886570244,47414374818975455262,True
10514,8547088,8547188,8547288,29397000000,29334283830,40611486649099713780,28405561497139834677,12205925151959879103,12205925151959879103,39393142049626722366,True
10515,8547192,8547292,8547392,29334283830,29295271523,39503504795485690132,5357353554303099434,34146151241182590698,34146151241182590698,38318399651621119428,True
10516,8547295,8547395,8547495,29295271523,29435000000,18908354224436345369,15029749390312735324,3878604834123610045,15029749390312735324,18341103597703255007,True
10517,8547397,8547497,8547597,29435000000,29454468934,32461895215620513696,17771273897190981582,14690621318429532114,17771273897190981582,31488038359151898285,True
10518,8547501,8547601,8547701,29454468934,29663259494,40375807440037767479,34380966291867269147,5994841148170498332,34380966291867269147,39164533216836634454,True
10519,8547605,8547705,8547805,29663259494,29769653143,17642885217645689969,10642258293936517594,7000626923709172375,10642258293936517594,17113598661116319269,True
10520,8547708,8547808,8547908,29769653143,29944000000,56080273928222780027,49984055672613804616,6096218255608975411,49984055672613804616,54397865710376096626,True
10521,8547811,8547911,8548011,29944000000,30235543331,33267095119829217656,26909050780969603575,6358044338859614081,26909050780969603575,32269082266234341126,True
10522,8547914,8548014,8548114,30235543331,30406976190,49514537754394887009,45005172686998035700,4509365067396851309,45005172686998035700,48029101621763040398,True
10523,8548018,8548118,8548218,30406976190,30514000000,40806024288015795074,32656346100125591235,8149678187890203839,32656346100125591235,39581843559375321221,True
10524,8548120,8548220,8548320,30514000000,30834235660,34894646034562180906,20677184963157200420,14217461071404980486,20677184963157200420,33847806653525315478,True
10525,8548222,8548322,8548422,30834235660,30738831345,48544885088086760600,31204461157134112248,17340423930952648352,17340423930952648352,47088538535444157782,True
10526,8548325,8548425,8548525,30738831345,30359006878,21268107182292526200,5908982525454564281,15359124656837961919,15359124656837961919,20630063966823750414,True
10527,8548429,8548529,8548629,30359006878,30280861163,42578852635619361919,8340764843036510004,34238087792582851915,34238087792582851915,41301487056550781061,True
10528,8548532,8548632,8548732,30280861163,30228044120,51231803265000394596,6646902122285578303,44584901142714816293,44584901142714816293,49694849167050382758,True
10529,8548635,8548735,8548835,30228044120,30156729602,20203099977036556791,12513095824637692939,7690004152398863852,7690004152398863852,19597006977725460087,True
10530,8548738,8548838,8548938,30156729602,29849443347,53657520031435515956,5445862107418345733,48211657924017170223,48211657924017170223,52047794430492450477,True
10531,8548841,8548941,8549041,29849443347,29774203696,39599296361937726084,5938143060387208403,33661153301550517681,33661153301550517681,38411317471079594301,True
10532,8548945,8549045,8549145,29774203696,29750884773,26500852194110453432,13183350485990803294,13317501708119650138,13317501708119650138,25705826628287139829,True
10533,8549050,8549150,8549250,29750884773,29913633263,39521540145525762164,7962498609629237838,31559041535896524326,7962498609629237838,38335893941159989299,True
10534,8549153,8549253,8549353,29913633263,29897000000,48410954719376403659,26321439493324058596,22089515226052345063,22089515226052345063,46958626077795111549,True
10535,8549256,8549356,8549456,29897000000,30150349680,33176284514732723000,27816399178614795626,5359885336117927374,27816399178614795626,32180995979290741310,True
10536,8549359,8549459,8549559,30150349680,30086203368,37170634252698051509,31948915309348012717,5221718943350038792,5221718943350038792,36055515225117109963,True
10537,8549462,8549562,8549662,30086203368,30121569332,52381648954195153772,15022334712033469998,37359314242161683774,15022334712033469998,50810199485569299158,True
10538,8549565,8549665,8549765,30121569332,30124617237,27527154313256987651,16693771348684172605,10833382964572815046,16693771348684172605,26701339683859278021,True
10539,8549669,8549769,8549869,30124617237,30089819286,39604324223811022869,28330231923650948114,11274092300160074755,11274092300160074755,38416194497096692182,True
10540,8549774,8549874,8549974,30089819286,30194510348,24478248178750561567,9185789588508760067,15292458590241801500,9185789588508760067,23743900733388044719,True
10541,8549876,8549976,8550076,30194510348,30170600000,37835735997844572838,23515965686445056384,14319770311399516454,14319770311399516454,36700663917909235652,True
10542,8549979,8550079,8550179,30170600000,29968333292,33281403130150890670,13411072452201578834,19870330677949311836,19870330677949311836,32282961036246363949,True
10543,8550082,8550182,8550282,29968333292,29750934241,44798294867850266791,14158163833407251930,30640131034443014861,30640131034443014861,43454346021814758787,True
10544,8550185,8550285,8550385,29750934241,29588000000,42453913924760489873,11852920666410519316,30600993258349970557,30600993258349970557,41180296507017675176,True
10545,8550288,8550388,8550488,29588000000,29436708331,97218033531041345272,12118833572545519933,85099199958495825339,85099199958495825339,94301492525110104913,True
10546,8550391,8550491,8550591,29436708331,29257065708,41164433566736914639,12053026276775637477,29111407289961277162,29111407289961277162,39929500559734807199,True
10547,8550495,8550595,8550695,29257065708,29307395382,35189001098438503941,26568908589313921415,8620092509124582526,26568908589313921415,34133331065485348822,True
10548,8550598,8550698,8550798,29307395382,29538568375,38822704261277047298,11346321056820645823,27476383204456401475,11346321056820645823,37658023133438735879,True
10549,8550702,8550802,8550902,29538568375,29557367469,23331291423599430217,11874575986052756798,11456715437546673419,11874575986052756798,22631352680891447310,True
10550,8550805,8550905,8551005,29557367469,29350586510,48819031043626434625,9776892195120613924,39042138848505820701,39042138848505820701,47354460112317641586,True
10551,8550909,8551009,8551109,29350586510,29232688872,47979583736004526299,11884297515855693238,36095286220148833061,36095286220148833061,46540196223924390510,True
10552,8551012,8551112,8551212,29232688872,29207143383,34290082662678512763,27837114071092567602,6452968591585945161,6452968591585945161,33261380182798157380,True
10553,8551115,8551215,8551315,29207143383,29211270019,40982292842308676294,13400520341719086157,27581772500589590137,13400520341719086157,39752824057039416005,True
10554,8551218,8551318,8551418,29211270019,29305051929,54895273729910322322,21665979712891952908,33229294017018369414,21665979712891952908,53248415518013012652,True
10555,8551322,8551422,8551522,29305051929,29453962912,27023319252837589921,15451538877292658478,11571780375544931443,15451538877292658478,26212619675252462223,True
10556,8551425,8551525,8551625,29453962912,29482741002,74056381797341286067,62607075110073569197,11449306687267716870,62607075110073569197,71834690343421047484,True
10557,8551529,8551629,8551729,29482741002,29659719907,31992199624258130878,24906565361926309447,7085634262331821431,24906565361926309447,31032433635530386951,True
10558,8551631,8551731,8551831,29659719907,29772000000,39649041645762236996,25698130958144407434,13950910687617829562,25698130958144407434,38459570396389369886,True
10559,8551734,8551834,8551934,29772000000,29632914321,33340305456421307381,7653211706576684636,25687093749844622745,25687093749844622745,32340096292728668159,True
10560,8551837,8551937,8552037,29632914321,29412517872,37131855113208253597,7540116036698452030,29591739076509801567,29591739076509801567,36017899459812005989,True
10561,8551939,8552039,8552139,29412517872,29401371365,32936910381574153765,11425101767735325295,21511808613838828470,21511808613838828470,31948803070126929152,True
10562,8552043,8552143,8552243,29401371365,29370590244,29188388317685188478,13098433073966736952,16089955243718451526,16089955243718451526,28312736668154632823,True
10563,8552146,8552246,8552346,29370590244,29364016231,42445168107544783556,10081717803917191099,32363450303627592457,32363450303627592457,41171813064318440049,True
10564,8552249,8552349,8552449,29364016231,29409550564,30042585772653042073,22739879552344513549,7302706220308528524,22739879552344513549,29141308199473450810,True
10565,8552352,8552452,8552552,29409550564,29440564478,31986987838852048150,26188443115780897653,5798544723071150497,26188443115780897653,31027378203686486705,True
10566,8552455,8552555,8552655,29440564478,29388823647,36392278637054646402,27711336832730865968,8680941804323780434,8680941804323780434,35300510277943007009,True
10567,8552559,8552659,8552759,29388823647,29382558604,41543402500827953369,9051194454222747003,32492208046605206366,32492208046605206366,40297100425803114767,True
10568,8552661,8552761,8552861,29382558604,29383700000,36839480068231961956,12100025482036738378,24739454586195223578,12100025482036738378,35734295666185003097,True
10569,8552763,8552863,8552963,29383700000,29360194650,31186072222338730538,12426411883532748419,18759660338805982119,18759660338805982119,30250490055668568621,True
10570,8552867,8552967,8553067,29360194650,29261973519,35349023302906493856,11832048910615837480,23516974392290656376,23516974392290656376,34288552603819299040,True
10571,8552970,8553070,8553170,29261973519,29272717309,37706218678525180489,7794041023835981389,29912177654689199100,7794041023835981389,36575032118169425074,True
10572,8553073,8553173,8553273,29272717309,29294715250,37405537633475695956,27493807566195473217,9911730067280222739,27493807566195473217,36283371504471425077,True
10573,8553177,8553277,8553377,29294715250,29221815235,48998595294401112178,13537724360471803046,35460870933929309132,35460870933929309132,47528637435569078812,True
10574,8553281,8553381,8553481,29221815235,29260300000,22166427789016499567,16865961898432895223,5300465890583604344,16865961898432895223,21501434955346004579,True
10575,8553386,8553486,8553586,29260300000,29223093666,32207348263101374378,20818306186592670594,11389042076508703784,11389042076508703784,31241127815208333146,True
10576,8553489,8553589,8553689,29223093666,29233000000,26797361094205701063,17776847599657044471,9020513494548656592,17776847599657044471,25993440261379530031,True
10577,8553592,8553692,8553792,29233000000,29096338854,22986341633659321403,6905727284449337766,16080614349209983637,16080614349209983637,22296751384649541760,True
10578,8553694,8553794,8553894,29096338854,29020679308,26633846031333739982,7564071495397338147,19069774535936401835,19069774535936401835,25834830650393727782,True
10579,8553797,8553897,8553997,29020679308,28951864423,25716775687173133696,7355399880105652490,18361375807067481206,18361375807067481206,24945272416557939685,True
10580,8553900,8554000,8554100,28951864423,28745644048,59394270018567112849,9012499543711440077,50381770474855672772,50381770474855672772,57612441918010099463,True
10581,8554003,8554103,8554203,28745644048,28800000000,21655477465209825340,9966563003224956746,11688914461984868594,9966563003224956746,21005813141253530579,True
10582,8554107,8554207,8554307,28800000000,29007000000,19112228779333158249,12624257002865711259,6487971776467446990,12624257002865711259,18538861915953163501,True
10583,8554210,8554310,8554410,29007000000,29130000000,106899447712190599,106899447712190599,0,106899447712190599,103692464280824881,True
10584,8554314,8554414,8554514,29130000000,29206000000,31884603556326516545,25325232392146758874,6559371164179757671,25325232392146758874,30928065449636721048,True
10585,8554416,8554516,8554616,29206000000,29079863560,40358427781120246275,6072474440594922319,34285953340525323956,34285953340525323956,39147674947686638886,True
