id,status,startTime,endTime,priceTicketInCake,discountDivisor,rewardsBreakdown1,rewardsBreakdown2,rewardsBreakdown3,rewardsBreakdown4,rewardsBreakdown5,rewardsBreakdown6,treasuryFee,cakePerBracket1,cakePerBracket2,cakePerBracket3,cakePerBracket4,cakePerBracket5,cakePerBracket6,countWinnersPerBracket1,countWinnersPerBracket2,countWinnersPerBracket3,countWinnersPerBracket4,countWinnersPerBracket5,countWinnersPerBracket6,firstTicketId,firstTicketIdNextLottery,amountCollectedInCake,finalNumber
128,3,1630735520,1630778400,210000000000000000,2000,250,375,625,1250,2500,5000,2000,248087113544562439,4500769593696960468,69386864569494807224,1110189833111916915585,0,0,895,74,8,1,0,0,2234404,2244566,11101898331119169155855,1962089
129,3,1630778720,1630821600,210000000000000000,2000,250,375,625,1250,2500,5000,2000,268924676209749213,4159059216554224910,100510597733393768668,0,0,0,598,58,4,0,0,0,2244566,2251218,8040847818671501493513,1158054
130,3,1630821919,1630864800,210000000000000000,2000,250,375,625,1250,2500,5000,2000,186554452959149149,2537564547637517401,53168019093357507467,0,0,0,798,88,7,0,0,0,2251218,2260025,7443522673070051045458,1337363
131,3,1630865119,1630908000,210000000000000000,2000,250,375,625,1250,2500,5000,2000,245257006150726554,3934122588458593305,64257335611490357318,0,0,0,524,49,5,0,0,0,2260025,2265874,6425733561149035731819,1189535
132,3,1630908320,1630951200,210000000000000000,2000,250,375,625,1250,2500,5000,2000,254453076875328938,3718725696417567710,59499611142681083374,594996111426810833742,0,0,1403,144,15,3,0,0,2265874,2282156,17849883342804325012271,1210013
133,3,1630951517,1630994400,200000000000000000,2000,250,375,625,1250,2500,5000,2000,201052887658026553,3210513828113998820,39974044722595867668,0,0,0,1352,127,17,0,0,0,2282156,2296888,13591175205682595007362,1789265
134,3,1630994718,1631037600,200000000000000000,2000,250,375,625,1250,2500,5000,2000,250734719395422146,3198592911186555001,83011101742698689322,1162155424397781650515,0,0,927,109,7,1,0,0,2296888,2307627,11621554243977816505152,1295017
135,3,1631037921,1631080800,230000000000000000,2000,250,375,625,1250,2500,5000,2000,265387073142452580,3909508077486577568,87312347063866899030,873123470638668990309,0,0,658,67,5,1,0,0,2307627,2315421,8731234706386689903090,1434153
136,3,1631081120,1631124000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,240140390048000502,3569944191338578897,333194791191600697092,666389582383201394185,0,0,555,56,1,1,0,0,2315421,2321198,6663895823832013941854,1709981
137,3,1631124318,1631167200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,252304724714960418,3089445608754617366,63076181178740104563,504609449429920836511,0,0,400,49,4,1,0,0,2321198,2325430,5046094494299208365111,1917934
138,3,1631167521,1631210400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,208011630481383166,2642190285050760650,41394314465795250190,0,0,0,398,47,5,0,0,0,2325430,2329917,4139431446579525019066,1164467
139,3,1631210719,1631253600,240000000000000000,2000,250,375,625,1250,2500,5000,2000,203223653577019445,4267696725117408348,64015450876761125222,384092705260566751334,0,0,378,27,3,1,0,0,2329917,2333893,3840927052605667513345,1335669
140,3,1631253918,1631296800,240000000000000000,2000,250,375,625,1250,2500,5000,2000,341181525536155123,5123743733492964885,90732961947271253175,0,0,0,851,85,8,0,0,0,2333893,2343296,14517273911563400508007,1694674
141,3,1631297117,1631340000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,325983805049513566,4793248712405676456,202381612301573005926,1214289673809438035560,0,0,745,76,3,1,0,0,2343296,2351368,12142896738094380355603,1570991
142,3,1631340320,1631383200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,267405335954806097,3858546009657730230,65227801591833058666,913189222285662821336,0,0,683,71,7,1,0,0,2351368,2358607,9131892222856628213361,1313595
143,3,1631383518,1631426400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,292310003623981685,4403713750248245822,168809027092849423200,0,0,0,462,46,2,0,0,0,2358607,2363783,6752361083713976928016,1235047
144,3,1631426718,1631469600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,263644354503331129,3481656328588108146,59188157585997838496,0,0,0,449,51,5,0,0,0,2363783,2368610,5918815758599783849610,1303043
145,3,1631469918,1631512800,240000000000000000,2000,250,375,625,1250,2500,5000,2000,287784157240554856,3004805171188146291,127704219775496217368,0,0,0,355,51,2,0,0,0,2368610,2372674,5108168791019848694727,1543225
146,3,1631513121,1631534400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,418899763001403443,5655146800518946481,69118460895231568105,0,0,0,198,22,3,0,0,0,2372674,2374987,4147107653713894086307,1210369
147,3,1631534721,1631577600,260000000000000000,2000,250,375,625,1250,2500,5000,2000,200196026010036475,3515206691999758112,99597522939993146510,398390091759972586041,0,0,398,34,2,1,0,0,2374987,2379196,3983900917599725860413,1546270
148,3,1631577920,1631620800,260000000000000000,2000,250,375,625,1250,2500,5000,2000,205251485834431149,2426365778971311083,169845604527991775812,0,0,0,331,42,1,0,0,0,2379196,2383137,3396912090559835516247,1438600
149,3,1631621121,1631664000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,163140561661590838,2044055272583461683,24820671167084891866,0,0,0,426,51,7,0,0,0,2383137,2387596,3474893963391884861371,1975763
150,3,1631664320,1631707200,240000000000000000,2000,250,375,625,1250,2500,5000,2000,164639657546588317,3116047636212634767,35315206543743194029,0,0,0,429,34,5,0,0,0,2387596,2392254,3531520654374319402959,1107545
151,3,1631707519,1631750400,230000000000000000,2000,250,375,625,1250,2500,5000,2000,234498107652319402,4036149632558141588,88197343822566797678,1587552188806202358206,0,0,1354,118,9,1,0,0,2392254,2407405,15875521888062023582069,1980778
152,3,1631750717,1631793600,220000000000000000,2000,250,375,625,1250,2500,5000,2000,234724138906274861,3257590414280328148,54786747876532791587,1205308453283721414924,0,0,1027,111,11,1,0,0,2407405,2419152,12053084532837214149240,1640318
153,3,1631793921,1631836800,220000000000000000,2000,250,375,625,1250,2500,5000,2000,211027610038865947,3423336785074936477,92430093197023284895,924300931970232848954,0,0,876,81,5,1,0,0,2419152,2428420,9243009319702328489544,1944942
154,3,1631837121,1631880000,220000000000000000,2000,250,375,625,1250,2500,5000,2000,312504169932782863,4395279237113434268,47897273737774604206,415109705727379903124,0,0,797,85,13,3,0,0,2428420,2437255,12453291171821397093725,1298963
155,3,1631880320,1631923200,230000000000000000,2000,250,375,625,1250,2500,5000,2000,254033019315737314,3650053382799804574,66048585022091701830,924680190309283825623,0,0,728,76,7,1,0,0,2437255,2445091,9246801903092838256235,1708632
156,3,1631923519,1631966400,230000000000000000,2000,250,375,625,1250,2500,5000,2000,252483969957461076,4738478226876071828,28299244966065428973,679181879185570295374,0,0,538,43,12,1,0,0,2445091,2450556,6791818791855702953741,1420573
157,3,1631966722,1632009600,220000000000000000,2000,250,375,625,1250,2500,5000,2000,285106076458303280,3673116618371140590,137741873188917772153,0,0,0,773,90,4,0,0,0,2450556,2459525,11019349855113421772244,1881524
158,3,1632009919,1632052800,220000000000000000,2000,250,375,625,1250,2500,5000,2000,326765446863470731,5789875261612122025,46319002092896976202,926380041857939524056,0,0,567,48,10,1,0,0,2459525,2466667,9263800418579395240569,1256530
159,3,1632053121,1632096000,230000000000000000,2000,250,375,625,1250,2500,5000,2000,211785539293263322,3350513414600454911,71477619511476371443,0,0,0,675,64,5,0,0,0,2466667,2473665,7147761951147637144340,1001504
160,3,1632096321,1632139200,220000000000000000,2000,250,375,625,1250,2500,5000,2000,270695395034404119,4166555824705686136,55554077662742481822,1222189708580334600103,0,0,903,88,11,1,0,0,2473665,2483991,12221897085803346001038,1855940
161,3,1632139521,1632182400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,293623503338223934,4463077250741003800,89261545014820076006,0,0,0,608,60,5,0,0,0,2483991,2490452,8926154501482007600622,1841824
162,3,1632182720,1632225600,260000000000000000,2000,250,375,625,1250,2500,5000,2000,334414040762300014,4230653100587210558,124569230183956755340,373707690551870266021,0,0,447,53,3,2,0,0,2490452,2495228,7474153811037405320434,1851872
163,3,1632225920,1632268800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,295469646402346675,3710691214473608936,99638930759013573290,597833584554081439741,0,0,1214,145,9,3,0,0,2495228,2509363,17935007536622443192259,1765129
164,3,1632269117,1632312000,280000000000000000,2000,250,375,625,1250,2500,5000,2000,326071744397897106,4282293281480893377,67089261409867329576,1341785228197346591535,2683570456394693183070,0,823,94,10,1,1,0,2509363,2518975,13417852281973465915354,1800615
165,3,1632312323,1632355200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,151859104802630041,2331242473726861180,35939988136622443192,287519905092979545538,0,0,1136,111,12,3,0,0,2518975,2531689,8625597152789386366141,1281234
166,3,1632355521,1632398400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,272389750089084990,3906569323981724026,70896998842631287887,0,0,0,937,98,9,0,0,0,2531689,2542178,12761459791673631819684,1590953
167,3,1632398718,1632441600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,220474215618344907,3341111594627535216,59583156770857711368,0,2383326270834308454755,0,1081,107,10,0,1,0,2542178,2554319,11916631354171542273777,1325339
168,3,1632441918,1632484800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,257038086770564684,3881710768009714137,63616926475714759474,763403117708577113688,0,0,594,59,6,1,0,0,2554319,2561105,7634031177085771136887,1989319
169,3,1632485119,1632528000,280000000000000000,2000,250,375,625,1250,2500,5000,2000,206235289465107611,2812427817294720915,38019857530095301263,513268076656286567053,0,0,1991,219,27,4,0,0,2561105,2582770,20530723066251462682131,1606502
170,3,1632528320,1632571200,270000000000000000,2000,250,375,625,1250,2500,5000,2000,340330620356354697,4468102995965607210,75213067098754388046,1504261341975087760927,0,0,884,101,10,1,0,0,2582770,2592999,15042613419750877609278,1393770
171,3,1632571518,1632614400,270000000000000000,2000,250,375,625,1250,2500,5000,2000,267205100623705611,4481758278643062298,57515897909252632827,575158979092526328278,0,0,861,77,10,2,0,0,2592999,2602309,11503179581850526565566,1224026
172,3,1632614720,1632657600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,365165973068830942,6615780402707960596,117613873825919299494,0,0,0,773,64,6,0,0,0,2602309,2610630,14113664859110315939339,1088755
173,3,1632657921,1632700800,270000000000000000,2000,250,375,625,1250,2500,5000,2000,334442519762130238,4982277263579679927,121235413413772211575,1212354134137722115753,0,0,725,73,5,1,0,0,2610630,2619065,12123541341377221157535,1223775
174,3,1632701121,1632744000,270000000000000000,2000,250,375,625,1250,2500,5000,2000,310636389187867330,4604263090589660692,64678933891616662103,0,0,0,583,59,7,0,0,0,2619065,2625755,9055050744826332694521,1288812
175,3,1632744322,1632787200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,316497680590496570,4355283300299659323,77055012236070895716,0,0,0,1266,138,13,0,0,0,2625755,2640274,20034303181378432886164,1847848
176,3,1632787519,1632830400,270000000000000000,2000,250,375,625,1250,2500,5000,2000,378586601297605991,4794216864509106640,207749397462061287753,0,3323990359392980604062,0,878,104,4,0,1,0,2640274,2650086,16619951796964903020313,1200099
177,3,1632830721,1632873600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,317313491903481470,4959302800878605569,256230644712061287753,512461289424122575507,0,0,646,62,2,2,0,0,2650086,2657389,10249225788482451510156,1436535
178,3,1632873924,1632916800,280000000000000000,2000,250,375,625,1250,2500,5000,2000,397556855717005194,5375186528666905851,81747628456809193163,0,0,0,658,73,8,0,0,0,2657389,2664397,13079620553089470906093,1565927
179,3,1632917122,1632960000,260000000000000000,2000,250,375,625,1250,2500,5000,2000,344974734383932597,4829646281375056362,69426165294766435214,0,0,0,644,69,8,0,0,0,2664397,2672032,11108186447162629634264,1048277
180,3,1632960320,1633003200,270000000000000000,2000,250,375,625,1250,2500,5000,2000,317155588510392077,4870219715091783429,95780987730138407439,0,0,0,604,59,5,0,0,0,2672032,2678800,9578098773013840743983,1182232
181,3,1633003522,1633046400,270000000000000000,2000,250,375,625,1250,2500,5000,2000,322798913603628570,4608985991979628989,60097562444440260355,1021658561555484426039,0,0,1266,133,17,2,0,0,2678800,2692853,20433171231109688520787,1172524
182,3,1633046720,1633089600,260000000000000000,2000,250,375,625,1250,2500,5000,2000,306356889911002322,4865080610434504275,53284216209520761115,0,0,0,974,92,14,0,0,0,2692853,2703286,14919580538665813112471,1490659
183,3,1633089921,1633132800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,270712969281878397,4099164276968232372,72114927094811495437,0,0,0,959,95,9,0,0,0,2703286,2713603,12980686877066069178729,1947472
184,3,1633133121,1633176000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,356084799446253951,5076906004226135886,119669927242473203036,0,0,0,941,99,7,0,0,0,2713603,2724478,16753789813946248425108,1234005
185,3,1633176319,1633219200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,301067003566436426,3980774824933992749,102362781212588384982,1433078936976237389757,0,0,952,108,7,1,0,0,2724478,2735056,14330789369762373897574,1753426
186,3,1633219518,1633262400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,264997690071257464,4035344571591426964,35421357906191414461,1062640737185742433854,0,0,802,79,15,1,0,0,2735056,2743259,10626407371857424338543,1775951
187,3,1633262722,1633305600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,263309354886663961,3846606227909525702,79397897781209440781,0,0,0,1568,161,13,0,0,0,2743259,2760703,20643453423114454603125,1069924
188,3,1633305918,1633348800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,293056129182769150,3872833006462799610,80390624528091446464,884296869809005911109,0,0,1207,137,11,2,0,0,2760703,2773919,17685937396180118222187,1860301
189,3,1633349118,1633392000,260000000000000000,2000,250,375,625,1250,2500,5000,2000,320151421241323645,4509719157830369287,93415611126486220952,0,0,0,817,87,7,0,0,0,2773919,2783543,13078185557708070933311,1082051
190,3,1633392319,1633435200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,420228778728093580,6644157717727966075,204861529629945620666,1638892237039564965331,0,0,780,74,4,1,0,0,2783543,2792286,16388922370395649653317,1123306
191,3,1633435517,1633478400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,269253183077065301,3327540443956829148,89526683373124212799,0,0,0,931,113,7,0,0,0,2792286,2803277,12533735672237389791989,1167785
192,3,1633478721,1633521600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,327436727206334035,5157128453499761058,38064519537736331622,1065806547056617285439,0,0,651,62,14,1,0,0,2803277,2810924,10658065470566172854390,1439065
193,3,1633521920,1633564800,260000000000000000,2000,250,375,625,1250,2500,5000,2000,304150494437817000,5111274834493145011,83768115343082098802,0,4020869536467940742526,0,1322,118,12,0,1,0,2810924,2825490,20104347682339703712634,1256661
194,3,1633565121,1633608000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,199490244859166932,3049142866679529603,38678941919916255156,696220954558492592815,0,0,1396,137,18,2,0,0,2825490,2841236,13924419091169851856316,1567514
195,3,1633608323,1633651200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,222926936491231137,2801204865910306011,113915664547019111137,0,2278313290940382222757,0,1022,122,5,0,1,0,2841236,2853564,11391566454701911113789,1105404
196,3,1633651523,1633694400,260000000000000000,2000,250,375,625,1250,2500,5000,2000,349663499928210177,3990489633201326460,215043052455849259281,0,0,0,738,97,3,0,0,0,2853564,2862164,12902583147350955556893,1767116
197,3,1633694723,1633737600,260000000000000000,2000,250,375,625,1250,2500,5000,2000,253129616332871843,3387469865631079085,44297682858252572653,1151739754314566888982,0,0,910,102,13,1,0,0,2862164,2871864,11517397543145668889824,1269633
198,3,1633737920,1633780800,260000000000000000,2000,250,375,625,1250,2500,5000,2000,287805348464164788,4944278675030604528,72790769382395011115,436744616294370066694,0,0,607,53,6,2,0,0,2871864,2878980,8734892325887401333893,1783460
199,3,1633781120,1633824000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,276805606083930319,3781164579106488160,78774262064718503334,472645572388311020008,0,0,1366,150,12,4,0,0,2878980,2893999,18905822895532440800335,1962572
200,3,1633824320,1633867200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,337955682067480508,5447845594927785792,113496783227662204001,1361961398731946448020,0,0,806,75,6,1,0,0,2893999,2903269,13619613987319464480201,1257420
201,3,1633867519,1633910400,260000000000000000,2000,250,375,625,1250,2500,5000,2000,277747581980882015,4062058386470399482,102905479123916786881,0,0,0,741,76,5,0,0,0,2903269,2911524,10290547912391678688120,1108513
202,3,1633910721,1633953600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,423294956676841047,7734753299276822771,78779894714856528231,709019052433708754084,0,0,670,55,9,2,0,0,2911524,2918958,14180381048674175081684,1384095
203,3,1633953920,1633996800,260000000000000000,2000,250,375,625,1250,2500,5000,2000,233567127778583707,3537411822324033886,68537354057528156556,0,0,0,939,93,8,0,0,0,2918958,2928595,10965976649204505049009,1025241
204,3,1633997122,1634040000,270000000000000000,2000,250,375,625,1250,2500,5000,2000,364451281043122427,5656432637414175633,51326888746906408523,0,0,0,507,49,9,0,0,0,2928595,2934465,9238839974443153534304,1297693
205,3,1634040320,1634083200,280000000000000000,2000,250,375,625,1250,2500,5000,2000,284667267429301340,4668115114761700933,86230459758792531141,689843678070340249133,4139062068422041494802,0,1454,133,12,3,1,0,2934465,2949931,20695310342110207474011,1889349
206,3,1634083520,1634126400,260000000000000000,2000,250,375,625,1250,2500,5000,2000,331180648172219474,4727086282895663901,42018544736850345790,0,2016890147368816597920,0,609,64,12,0,1,0,2949931,2956977,10084450736844082989604,1456684
207,3,1634126719,1634169600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,197321030266913356,2943140437361425983,38696846491233563860,348271618421102074740,0,0,706,71,9,2,0,0,2956977,2964796,6965432368422041494801,1945536
208,3,1634169920,1634212800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,343002184045555639,4827251325464658042,109417696710532248968,0,0,0,638,68,5,0,0,0,2964796,2971944,10941769671053224896880,1582306
209,3,1634213120,1634256000,240000000000000000,2000,250,375,625,1250,2500,5000,2000,250177959417205691,4550856214160598775,95567980497372574278,955679804973725742781,0,0,764,63,5,1,0,0,2971944,2979953,9556798049737257427816,1339597
210,3,1634256318,1634299200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,249564049910366086,3313242125302546771,92494675998029430708,369978703992117722834,0,0,593,67,4,2,0,0,2979953,2986713,7399574079842354456689,1007533
211,3,1634299522,1634342400,260000000000000000,2000,250,375,625,1250,2500,5000,2000,272085388841326597,3794183836118361242,53936927082074743158,0,3667711041581082534802,0,1348,145,17,0,1,0,2986713,3002055,18338555207905412674012,1912745
212,3,1634342723,1634385600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,321576271252265490,5515033051976353168,61278145021959479650,1103006610395270633700,0,0,686,60,9,1,0,0,3002055,3009600,11030066103952706337005,1417024
213,3,1634385919,1634428800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,305136122227735195,4066814219199159246,103364861404645297527,826918891237162380220,0,0,542,61,4,1,0,0,3009600,3016268,8269188912371623802203,1719174
214,3,1634429120,1634472000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,313717111912056621,5475789589737715582,86048122124449816295,0,0,0,768,66,7,0,0,0,3016268,3024761,12046737097422974281321,1317530
215,3,1634472320,1634515200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,335820655769986272,4793315141341913436,51128694840980409984,0,0,0,609,64,10,0,0,0,3024761,3032020,10225738968196081996924,1041934
216,3,1634515520,1634558400,260000000000000000,2000,250,375,625,1250,2500,5000,2000,356843334072385724,5585373924611254824,71368666814477144982,856424001773725739784,0,0,480,46,6,1,0,0,3032020,3037482,8564240017737257397845,1750275
217,3,1634558719,1634601600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,281111542952587904,4255006536509626008,66864388430865551566,936101438032117721935,0,0,1332,132,14,2,0,0,3037482,3052137,18722028760642354438707,1414001
218,3,1634601920,1634644800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,353818621322233270,5917220375993468356,110126045886545105526,0,0,0,747,67,6,0,0,0,3052137,3060185,13215125506385412663223,1978291
219,3,1634645120,1634688000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,271317834417621359,3980887536024065125,57722869272348944321,0,0,0,851,87,10,0,0,0,3060185,3069497,11544573854469788864255,1730623
220,3,1634688320,1634731200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,362167786341052868,5381981755161227513,77141738490644261024,1542834769812885220497,0,0,852,86,10,1,0,0,3069497,3079049,15428347698128852204978,1521749
221,3,1634731519,1634774400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,286634126579503438,4670565665292045749,81178879420552223735,0,0,0,793,73,7,0,0,0,3079049,3087597,11365043118877311322986,1118704
222,3,1634774720,1634817600,240000000000000000,2000,250,375,625,1250,2500,5000,2000,325631669379087196,5230828725389518868,119873158290176474076,958985266321411792608,0,0,589,55,4,1,0,0,3087597,3094509,9589852663214117926089,1681430
223,3,1634817920,1634860800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,293498651977687198,4721033194616700184,87982891354220321616,0,3871247219585694151130,0,1319,123,11,0,1,0,3094509,3109269,19356236097928470755652,1557615
224,3,1634861118,1634904000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,317304387420579410,4714542891471987315,83065755706887395555,1162920579896423537782,0,0,733,74,7,1,0,0,3109269,3117195,11629205798964235377825,1373798
225,3,1634904321,1634947200,240000000000000000,2000,250,375,625,1250,2500,5000,2000,260189557314919740,3560026037585895091,73178312994821176889,0,0,0,675,74,6,0,0,0,3117195,3124827,8781397559378541226695,1034025
226,3,1634990718,1635033600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,273973218194492345,3764101072981852794,78767300230916549214,708905702078248942934,0,0,1035,113,9,2,0,0,3124827,3137180,14178114041564978858686,1528470
227,3,1635033919,1635076800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,279881350262242409,4028165762635058474,58930573194105485084,530375158746949365760,0,0,758,79,9,2,0,0,3137180,3145762,10607503174938987315211,1313206
228,3,1635077119,1635120000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,283172231751059209,4256494490551760641,53392869486745769445,2028929040496339238912,0,0,1433,143,19,1,0,0,3145762,3161805,20289290404963392389126,1961615
229,3,1635120322,1635163200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,312000907494225805,4844585519663088604,66796557922627433788,1469524274297803543347,0,0,942,91,11,1,0,0,3161805,3171697,14695242742978035433475,1406271
230,3,1635163516,1635206400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,257904113565713461,4553401680724386997,93597701214890177167,561586207289341063004,0,0,871,74,6,2,0,0,3171697,3181518,11231724145786821260085,1349366
231,3,1635206716,1635249600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,384294611302970672,5328392591335420290,98955862410514948257,0,0,0,721,78,7,0,0,0,3181518,3190107,13853820737472092756051,1919116
232,3,1635249920,1635292800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,244208323791527907,3316436254347445963,68785344534613694051,0,0,0,1014,112,9,0,0,0,3190107,3201058,12381362016230464929235,1939617
233,3,1635293117,1635336000,260000000000000000,2000,250,375,625,1250,2500,5000,2000,370347254170656826,4365924672406193852,51663441956806627252,0,0,0,558,71,10,0,0,0,3201058,3207562,10332688391361325450464,1094188
234,3,1635336319,1635379200,270000000000000000,2000,250,375,625,1250,2500,5000,2000,320277052659830700,4987171248560220908,87275496849803865897,2094611924395292781532,0,0,1308,126,12,1,0,0,3207562,3221605,20946119243952927815323,1700504
235,3,1635379521,1635422400,280000000000000000,2000,250,375,625,1250,2500,5000,2000,389427754369256317,5190131967714398858,188142283829646958614,1505138270637175668919,0,0,773,87,4,1,0,0,3221605,3230637,15051382706371756689193,1229484
236,3,1635422719,1635465600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,330644834597392923,4864855250216053241,68918782711394087584,1102700523382305401351,0,0,667,68,8,1,0,0,3230637,3238091,11027005233823054013515,1137232
237,3,1635465920,1635508800,270000000000000000,2000,250,375,625,1250,2500,5000,2000,370966872342613560,5807460262095985524,98173733002098802915,687216131014691620405,0,0,741,71,7,2,0,0,3238091,3246069,13744322620293832408109,1548812
238,3,1635509122,1635552000,280000000000000000,2000,250,375,625,1250,2500,5000,2000,299672815447788082,4362138799511112441,57354047178757219138,0,0,0,689,71,9,0,0,0,3246069,3253550,10323728492176299444864,1020713
239,3,1635552320,1635595200,270000000000000000,2000,250,375,625,1250,2500,5000,2000,328227643260530740,3612721830212193085,49507669525130053396,0,0,0,543,74,9,0,0,0,3253550,3259834,8911380514523409611403,1296832
240,3,1635595520,1635638400,280000000000000000,2000,250,375,625,1250,2500,5000,2000,328648909961586612,5300554322168067272,99827106400831933639,1996542128016638672798,0,0,1215,113,10,1,0,0,3259834,3273403,19965421280166386727981,1299092
241,3,1635638721,1635681600,280000000000000000,2000,250,375,625,1250,2500,5000,2000,369742024341459102,5400544443037437013,65461144764090145621,0,0,0,779,80,11,0,0,0,3273403,3282173,14401451848099832036788,1204654
242,3,1635681921,1635724800,280000000000000000,2000,250,375,625,1250,2500,5000,2000,234264079677853821,3570435571518718506,51267792821807240099,0,0,0,1138,112,13,0,0,0,3282173,3294009,13329626133669882425750,1063359
243,3,1635725121,1635768000,280000000000000000,2000,250,375,625,1250,2500,5000,2000,392042382761406875,5853598335713419895,77161068970767807718,0,0,0,866,87,11,0,0,0,3294009,3303622,16975435173568917698025,1974640
244,3,1635768322,1635811200,280000000000000000,2000,250,375,625,1250,2500,5000,2000,337225702013928809,4218595311115992928,120698699179152019905,1448384390149824238861,0,0,859,103,6,1,0,0,3303622,3313055,14483843901498242388617,1248872
245,3,1635811517,1635854400,270000000000000000,2000,250,375,625,1250,2500,5000,2000,302608871856308322,3978746278110720530,48830067958631570150,0,0,0,710,81,11,0,0,0,3313055,3320764,10742614950898945433169,1808464
246,3,1635854720,1635897600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,283941981761821557,4374774970654820225,91748752856788590846,2201970068562926180321,0,0,1551,151,12,1,0,0,3320764,3337810,22019700685629261803216,1626063
247,3,1635897921,1635940800,270000000000000000,2000,250,375,625,1250,2500,5000,2000,400065959933015506,6349695539747658276,111875588081268264870,391564558284438927048,0,0,783,74,7,4,0,0,3337810,3347003,15662582331377557081929,1735560
248,3,1635941119,1635984000,270000000000000000,2000,250,375,625,1250,2500,5000,2000,271389435987010968,4084719408690863948,59909217994132671245,0,0,0,883,88,10,0,0,0,3347003,3356726,11981843598826534249156,1465697
249,3,1635984319,1636027200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,297675160022008851,4930053036859352775,132837540159821449786,0,0,0,1071,97,6,0,0,0,3356726,3366715,15940504819178573974408,1928791
250,3,1636027520,1636070400,260000000000000000,2000,250,375,625,1250,2500,5000,2000,287497982965681135,3964960046628641295,56720956222604174092,680651474671250089104,0,0,947,103,12,2,0,0,3366715,3376290,13613029493425001782084,1041325
251,3,1636070722,1636113600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,306793080423981932,5001733089863115279,127127382700687513365,0,2034038123211000213849,0,663,61,4,0,1,0,3376290,3383809,10170190616055001069249,1655805
252,3,1636113918,1636156800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,263197899060035095,4294545872067366534,72126347338567309748,1875285030802750053462,0,0,1425,131,13,1,0,0,3383809,3398792,18752850308027500534623,1419071
253,3,1636157119,1636200000,260000000000000000,2000,250,375,625,1250,2500,5000,2000,323923621218621110,4941810367615792800,75042305582313890670,0,0,0,834,82,9,0,0,0,3398792,3407620,13507615004816500320773,1465348
254,3,1636200321,1636243200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,267137317932400674,3739922451053609445,85483941738368215889,0,0,0,896,96,7,0,0,0,3407620,3417441,11967751843371550224540,1850242
