epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
19146,9798117,9798217,9798317,33705000000,33737304891,25667329577685635950,14784597616652552370,10882731961033083580,14784597616652552370,24897309690355066871,True
19147,9798221,9798321,9798421,33737304891,33743755074,27027404763710853892,16153273605691185036,10874131158019668856,16153273605691185036,26216582620799528275,True
19148,9798324,9798424,9798524,33743755074,33681571154,25029901836112853821,10443818255747443638,14586083580365410183,14586083580365410183,24279004781029468206,True
19149,9798427,9798527,9798627,33681571154,33661302098,15295526449801945281,5540927307101949939,9754599142699995342,9754599142699995342,14836660656307886922,True
19150,9798530,9798630,9798730,33661302098,33703000000,22668303977199197314,10228884584080374121,12439419393118823193,10228884584080374121,21988254857883221394,True
19151,9798633,9798733,9798833,33703000000,33674103946,21523071868191197611,5142550495355142178,16380521372836055433,16380521372836055433,20877379712145461682,True
19152,9798738,9798838,9798938,33674103946,33694226285,23381235574316003465,5194914247022060738,18186321327293942727,5194914247022060738,22679798507086523361,True
19153,9798841,9798941,9799041,33694226285,33665357271,25379389235999274297,12550118602642390899,12829270633356883398,12829270633356883398,24618007558919296068,True
19154,9798948,9799048,9799148,33665357271,33628814621,50442492076876265785,23451939086697928101,26990552990178337684,26990552990178337684,48929217314569977811,True
19155,9799052,9799152,9799252,33628814621,33638678703,17225607708172000295,6154361767604757748,11071245940567242547,6154361767604757748,16708839476926840286,True
19156,9799157,9799257,9799357,33638678703,33658133367,16645222282636138523,11800891234166226099,4844331048469912424,11800891234166226099,16145865614157054367,True
19157,9799261,9799361,9799461,33658133367,33678400545,17905512091273514274,12117364525692300493,5788147565581213781,12117364525692300493,17368346728535308845,True
19158,9799363,9799463,9799563,33678400545,33700800386,20727790952513742143,14238674671362169985,6489116281151572158,14238674671362169985,20105957223938329878,True
19159,9799469,9799569,9799669,33700800386,33713983284,16864666754352687058,9355156642866531567,7509510111486155491,9355156642866531567,16358726751722106446,True
19160,9799572,9799672,9799772,33713983284,33673001546,23190685352617795244,4287142210222268912,18903543142395526332,18903543142395526332,22494964792039261386,True
19161,9799676,9799776,9799876,33673001546,33672852024,9663154623099718312,4504376056780519853,5158778566319198459,5158778566319198459,9373259984406726762,True
19162,9799781,9799881,9799981,33672852024,33724000000,20323091617555769480,10377367587981366872,9945724029574402608,10377367587981366872,19713398869029096395,True
19163,9799886,9799986,9800086,33724000000,33748013908,19593077034657707306,15378038874992189852,4215038159665517454,15378038874992189852,19005284723617976086,True
19164,9799989,9800089,9800189,33748013908,33834642517,15348153020095360376,9330887497484530424,6017265522610829952,9330887497484530424,14887708429492499564,True
19165,9800092,9800192,9800292,33834642517,33845000000,23762253428023199273,21031031093535401447,2731222334487797826,21031031093535401447,23049385825182503294,True
19166,9800195,9800295,9800395,33845000000,33899306149,12055462706771245339,8028292979009540096,4027169727761705243,8028292979009540096,11693798825568107978,True
19167,9800299,9800399,9800499,33899306149,33965306587,34390427057746676337,25767315962101567115,8623111095645109222,25767315962101567115,33358714246014276046,True
19168,9800402,9800502,9800602,33965306587,34002261878,31501809298786172622,7854901768382490785,23646907530403681837,7854901768382490785,30556755019822587443,True
19169,9800505,9800605,9800705,34002261878,34186426640,20763968737536007927,18838350572316672080,1925618165219335847,18838350572316672080,20141049675409927689,True
19170,9800609,9800709,9800809,34186426640,34254646994,40767864228458357101,25154038862309983026,15613825366148374075,25154038862309983026,39544828301604606387,True
19171,9800712,9800812,9800912,34254646994,34241771255,27390581449367483631,5723691297436186514,21666890151931297117,21666890151931297117,26568864005886459122,True
19172,9800816,9800916,9801016,34241771255,34310544054,17836300014783041428,6170865223316879699,11665434791466161729,6170865223316879699,17301211014339550185,True
19173,9800919,9801019,9801119,34310544054,34501000000,33221548799184836141,31040120493943233069,2181428305241603072,31040120493943233069,32224902335209291056,True
19174,9801022,9801122,9801222,34501000000,34569714513,25203246069287596429,6567498286830662044,18635747782456934385,6567498286830662044,24447148687208968536,True
19175,9801125,9801225,9801325,34569714513,34460946102,31288037071745672311,12543590532255906122,18744446539489766189,18744446539489766189,30349395959593302141,True
19176,9801229,9801329,9801429,34460946102,34439723199,32550158260396133473,19572254662660867892,12977903597735265581,12977903597735265581,31573653512584249468,True
19177,9801333,9801433,9801533,34439723199,34389686538,30565442330394356763,4824331779256461246,25741110551137895517,25741110551137895517,29648479060482526060,True
19178,9801437,9801537,9801637,34389686538,34347000000,37993461592846516281,22283171761192497193,15710289831654019088,15710289831654019088,36853657745061120792,True
19179,9801541,9801641,9801741,34347000000,34381527177,27846873978033881623,16685861188300816414,11161012789733065209,16685861188300816414,27011467758692865174,True
19180,9801644,9801744,9801844,34381527177,34339193250,19737767176209000205,9746115085495594267,9991652090713405938,9991652090713405938,19145634160922730198,True
19181,9801747,9801847,9801947,34339193250,34275634785,19330319689977496300,3288043249313286029,16042276440664210271,16042276440664210271,18750410099278171411,True
19182,9801850,9801950,9802050,34275634785,34260670486,25626179016720765057,3606842156306308298,22019336860414456759,22019336860414456759,24857393646219142105,True
19183,9801955,9802055,9802155,34260670486,34330830427,25202970481908805442,21476280334571802295,3726690147337003147,21476280334571802295,24446881367451541278,True
19184,9802059,9802159,9802259,34330830427,34430974255,25830403107662219718,22444996084961977150,3385407022700242568,22444996084961977150,25055491014432353126,True
19185,9802162,9802262,9802362,34430974255,34457185836,34307979692680071040,22008639687599934836,12299340005080136204,22008639687599934836,33278740301899668908,True
19186,9802265,9802365,9802465,34457185836,34472479916,12134204029395383905,7947117916211781071,4187086113183602834,7947117916211781071,11770177908513522387,True
19187,9802368,9802468,9802568,34472479916,34495956216,41002970903370953969,22569433960886317028,18433536942484636941,22569433960886317028,39772881776269825349,True
19188,9802472,9802572,9802672,34495956216,34527534117,38528710622846332541,14586444290236734103,23942266332609598438,14586444290236734103,37372849304160942564,True
19189,9802576,9802676,9802776,34527534117,34542362392,39155162675103978023,12656338253394208899,26498824421709769124,12656338253394208899,37980507794850858682,True
19190,9802679,9802779,9802879,34542362392,34491648542,36446194411581418779,7413721927167239282,29032472484414179497,29032472484414179497,35352808579233976215,True
19191,9802784,9802884,9802984,34491648542,0,36669768392902378206,21522359426744561163,15147408966157817043,0,0,False
